STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Uttar Pradesh,saharanpur,Deoband,Onion,Red,FAQ,1000.0,1200.0,1100.0,6/6/2023
Uttar Pradesh,sitapur,Hargaon (Laharpur),Onion,Nasik,FAQ,800.0,1000.0,900.0,6/6/2023
Punjab,patiala,Patran,Onion,Other,FAQ,700.0,1000.0,810.0,6/6/2023
Uttar Pradesh,deoria,Devariya,Onion,Red,FAQ,1155.0,1175.0,1165.0,6/6/2023
Madhya Pradesh,ujjain,Ujjain,Wheat,Lokwan,FAQ,1973.0,2751.0,2275.0,6/6/2023
Uttar Pradesh,bijnor,Nagina,Onion,Red,FAQ,700.0,1300.0,1000.0,6/6/2023
Uttar Pradesh,hardoi,Sandila,Wheat,Dara,FAQ,2220.0,2300.0,2260.0,6/6/2023
Rajasthan,hanumangarh,Hanumangarh(Urlivas),Onion,1st Sort,FAQ,1600.0,1600.0,1600.0,6/6/2023
Haryana,jind,Narwana,Onion,Other,FAQ,800.0,1000.0,900.0,6/6/2023
Orissa,kendrapara,Pattamundai,Potato,Potato,FAQ,1500.0,1600.0,1600.0,6/6/2023
Madhya Pradesh,neemuch,Neemuch,Onion,Red,FAQ,475.0,751.0,600.0,6/6/2023
Madhya Pradesh,tikamgarh,Jatara,Wheat,Local,FAQ,2100.0,2150.0,2125.0,6/6/2023
Uttar Pradesh,bulandshahar,Sikarpur,Wheat,Dara,FAQ,2127.0,2140.0,2130.0,6/6/2023
Uttar Pradesh,amroha,Hasanpur,Potato,Badshah,FAQ,930.0,1020.0,950.0,6/6/2023
Punjab,ludhiana,Ludhiana,Potato,Other,FAQ,200.0,1100.0,800.0,6/6/2023
Madhya Pradesh,khandwa,Pandhana,Wheat,Lok-1,FAQ,2180.0,2301.0,2260.0,6/6/2023
Uttar Pradesh,firozabad,Sirsaganj,Wheat,Dara,FAQ,2240.0,2260.0,2250.0,6/6/2023
Rajasthan,kota,Kota (F&V),Onion,Other,FAQ,500.0,1000.0,650.0,6/6/2023
Madhya Pradesh,khargone,Sanawad,Wheat,Lokwan,FAQ,2105.0,2329.0,2280.0,6/6/2023
Maharashtra,nashik,Satana,Wheat,Other,FAQ,2000.0,2656.0,2300.0,6/6/2023
Punjab,faridkot,Kotkapura,Onion,Nasik,FAQ,900.0,1100.0,1000.0,6/6/2023
Gujarat,amreli,Savarkundla,Wheat,Lokwan,FAQ,2130.0,2515.0,2323.0,6/6/2023
Madhya Pradesh,mandsaur,Piplya,Wheat,Other,FAQ,1705.0,2420.0,2260.0,6/6/2023
Kerala,ernakulam,Perumbavoor,Potato,Potato,FAQ,1800.0,2800.0,2000.0,6/6/2023
Uttar Pradesh,rampur,Shahabad,Wheat,Other,FAQ,2130.0,2170.0,2150.0,6/6/2023
Uttar Pradesh,hardoi,Shahabad(New Mandi),Wheat,Dara,FAQ,2240.0,2320.0,2280.0,6/6/2023
Gujarat,bhavnagar,Mahuva(Station Road),Onion,Red,FAQ,320.0,1610.0,965.0,6/6/2023
Madhya Pradesh,sheopur,Sheopurbadod,Wheat,Other,FAQ,2171.0,2260.0,2216.0,6/6/2023
Maharashtra,pune,Pune(Khadiki),Onion,Local,FAQ,500.0,900.0,700.0,6/6/2023
Maharashtra,dhule,Shirpur,Wheat,Other,FAQ,2000.0,2520.0,2340.0,6/6/2023
West Bengal,alipurduar,Falakata,Onion,Other,FAQ,1500.0,1600.0,1550.0,6/6/2023
Uttar Pradesh,ghaziabad,Noida,Potato,Desi,FAQ,900.0,1160.0,1100.0,6/6/2023
Maharashtra,nashik,Manmad,Onion,Other,FAQ,200.0,1181.0,810.0,6/6/2023
Haryana,sonipat,Ganaur,Onion,Onion,FAQ,1200.0,1500.0,1200.0,6/6/2023
Gujarat,bharuch,Ankleshwar,Tomato,Tomato,FAQ,600.0,1100.0,700.0,6/6/2023
Madhya Pradesh,dhar,Manawar,Wheat,Lokwan,FAQ,2210.0,2425.0,2375.0,6/6/2023
Uttar Pradesh,bulandshahar,Divai,Onion,Red,FAQ,700.0,900.0,800.0,6/6/2023
Uttar Pradesh,firozabad,Tundla,Onion,Red,FAQ,1080.0,1125.0,1100.0,6/6/2023
West Bengal,howrah,Uluberia,Onion,Other,FAQ,1200.0,1600.0,1400.0,6/6/2023
Rajasthan,jhalawar,Khanpur,Wheat,Other,FAQ,2150.0,2426.0,2250.0,6/6/2023
Maharashtra,nagpur,Nagpur,Wheat,Sharbati,FAQ,2800.0,3000.0,2950.0,6/6/2023
Delhi,delhi,Najafgarh,Wheat,Dara,FAQ,2223.0,2410.0,2321.0,6/6/2023
Orissa,sambalpur,Kuchinda,Potato,Other,FAQ,1700.0,1800.0,1750.0,6/6/2023
Gujarat,bhavnagar,Taleja,Wheat,Kalyan,FAQ,2060.0,2935.0,2500.0,6/6/2023
Chhattisgarh,bilaspur,Tiphra,Onion,Other,FAQ,900.0,1000.0,950.0,6/6/2023
Madhya Pradesh,dhar,Kukshi,Potato,Potato,FAQ,800.0,1200.0,1000.0,6/6/2023
Uttar Pradesh,bulandshahar,Siyana,Wheat,Dara,FAQ,2160.0,2200.0,2180.0,6/6/2023
Madhya Pradesh,gwalior,Lashkar(F&V),Potato,Local,FAQ,800.0,1200.0,1000.0,6/6/2023
Uttar Pradesh,badaun,Shahaswan,Potato,Potato,FAQ,950.0,1050.0,1000.0,6/6/2023
Haryana,kurukshetra,Babain,Onion,Local,FAQ,330.0,885.0,885.0,6/6/2023
Assam,lakhimpur,Lakhimpur,Potato,Haldwani,FAQ,950.0,1030.0,980.0,6/6/2023
Madhya Pradesh,ratlam,Ratlam,Wheat,Lok-1,FAQ,2213.0,2880.0,2445.0,6/6/2023
Gujarat,rajkot,Rajkot,Wheat,Lokwan,FAQ,2085.0,2290.0,2205.0,6/6/2023
Himachal Pradesh,kullu,Kullu,Potato,Other,FAQ,1500.0,2000.0,1800.0,6/6/2023
Meghalaya,east khasi hills,Shillong,Potato,Local,FAQ,1500.0,1700.0,1600.0,6/6/2023
Kerala,idukki,Thodupuzha,Onion,Big,FAQ,1600.0,1650.0,1650.0,6/6/2023
Madhya Pradesh,ujjain,Badnagar,Wheat,Lokwan,FAQ,2010.0,2711.0,2422.0,6/6/2023
Rajasthan,udaipur,Fatehnagar,Wheat,Local,FAQ,2185.0,2241.0,2224.0,6/6/2023
Kerala,kottayam,Thalayolaparambu,Potato,Other,FAQ,2200.0,2700.0,2500.0,6/6/2023
Maharashtra,sholapur,Dudhani,Wheat,Maharashtra 2189,FAQ,2100.0,3405.0,3000.0,6/6/2023
Uttrakhand,champawat,Tanakpur,Potato,Other,FAQ,1200.0,1200.0,1200.0,6/6/2023
Uttar Pradesh,lalitpur,Mehrauni,Wheat,147 Average,FAQ,2125.0,2200.0,2200.0,6/6/2023
Himachal Pradesh,una,Una,Onion,Onion,FAQ,1300.0,1600.0,1450.0,6/6/2023
Andhra Pradesh,medak,Siddipet(Rythu Bazar),Onion,1st Sort,FAQ,1400.0,2200.0,1800.0,6/6/2023
Maharashtra,jalgaon,Chopada,Wheat,Other,FAQ,2252.0,2432.0,2257.0,6/6/2023
Madhya Pradesh,rajgarh,Chhapiheda,Wheat,147 Average,FAQ,1990.0,2150.0,2050.0,6/6/2023
Uttar Pradesh,firozabad,Sirsaganj,Onion,Red,FAQ,830.0,1030.0,930.0,6/6/2023
Uttar Pradesh,bijnor,Chaandpur,Onion,Red,FAQ,1200.0,1300.0,1250.0,6/6/2023
Maharashtra,pune,Khed(Chakan),Potato,Other,FAQ,1200.0,1800.0,1500.0,6/6/2023
Rajasthan,churu,Sujangarh,Onion,1st Sort,FAQ,900.0,1100.0,1000.0,6/6/2023
Uttar Pradesh,aligarh,Khair,Potato,Desi,FAQ,880.0,960.0,920.0,6/6/2023
Rajasthan,jhalawar,Bhawani Mandi,Wheat,Other,FAQ,2100.0,2300.0,2200.0,6/6/2023
Rajasthan,chittorgarh,Begu,Wheat,Other,FAQ,1950.0,2160.0,2130.0,6/6/2023
Madhya Pradesh,neemuch,Manasa,Wheat,Other,FAQ,2100.0,2499.0,2299.0,6/6/2023
Madhya Pradesh,sagar,Rahatgarh,Wheat,Other,FAQ,2190.0,2210.0,2200.0,6/6/2023
Madhya Pradesh,tikamgarh,Tikamgarh,Wheat,Other,FAQ,2200.0,2290.0,2265.0,6/6/2023
Uttar Pradesh,unnao,Purwa,Wheat,Dara,FAQ,2100.0,2200.0,2165.0,6/6/2023
Uttar Pradesh,banda,Banda,Onion,Red,FAQ,910.0,1025.0,970.0,6/6/2023
Uttar Pradesh,bulandshahar,Gulavati,Onion,Other,FAQ,1900.0,2100.0,2000.0,6/6/2023
Madhya Pradesh,harda,Timarni,Wheat,Mill Quality,FAQ,2150.0,2310.0,2295.0,6/6/2023
Madhya Pradesh,dhar,Dhamnod,Onion,Red,FAQ,500.0,800.0,700.0,6/6/2023
Madhya Pradesh,panna,Devandranagar,Wheat,Other,FAQ,2140.0,2240.0,2225.0,6/6/2023
Uttar Pradesh,ballia,Vilthararoad,Onion,Other,FAQ,1300.0,1400.0,1350.0,6/6/2023
Madhya Pradesh,dewas,Dewas,Wheat,Other,FAQ,1920.0,2680.0,2060.0,6/6/2023
Maharashtra,amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,2100.0,2400.0,2250.0,6/6/2023
Punjab,sangrur,Dhuri,Onion,Other,FAQ,1000.0,1250.0,1200.0,6/6/2023
Himachal Pradesh,hamirpur,Hamirpur,Onion,Other,FAQ,1800.0,2000.0,1900.0,6/6/2023
Madhya Pradesh,shivpuri,Pichhour,Wheat,Other,FAQ,2140.0,2175.0,2157.0,6/6/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1400.0,2000.0,1700.0,6/6/2023
Uttar Pradesh,sonbhadra,Dudhi,Onion,Onion,FAQ,800.0,0.0,900.0,6/6/2023
Rajasthan,pratapgarh,Pratapgarh,Wheat,Other,FAQ,2207.0,2541.0,2290.0,6/6/2023
Maharashtra,ahmednagar,Shevgaon(Bodhegaon),Wheat,Maharashtra 2189,FAQ,2200.0,2300.0,2200.0,6/6/2023
Uttar Pradesh,gonda,Nawabganj,Potato,Desi,FAQ,1020.0,1080.0,1050.0,6/6/2023
Uttar Pradesh,pratapgarh,Pratapgarh,Wheat,Other,FAQ,2207.0,2541.0,2290.0,6/6/2023
Madhya Pradesh,rajgarh,Narsinghgarh,Potato,Other,FAQ,600.0,1400.0,700.0,6/6/2023
Madhya Pradesh,dewas,Dewas(F&V),Onion,Other,FAQ,500.0,1400.0,1000.0,6/6/2023
Maharashtra,nandurbar,Shahada,Wheat,Other,FAQ,2300.0,2450.0,2401.0,6/6/2023
Madhya Pradesh,raisen,Obedullaganj,Wheat,Lokwan,FAQ,1975.0,2300.0,2125.0,6/6/2023
Uttar Pradesh,ghaziabad,Noida,Wheat,Dara,FAQ,2050.0,2300.0,2250.0,6/6/2023
Bihar,supaul,Birpur,Onion,Hybrid,FAQ,1800.0,2000.0,1900.0,6/6/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,300.0,600.0,500.0,6/6/2023
Haryana,rewari,Kosli,Potato,Other,FAQ,700.0,1000.0,800.0,6/6/2023
Maharashtra,beed,Kille Dharur,Wheat,Other,FAQ,2050.0,3200.0,3200.0,6/6/2023
Haryana,ambala,Barara,Onion,Other,FAQ,900.0,1000.0,900.0,6/6/2023
Orissa,bargarh,Bargarh,Onion,Other,FAQ,1500.0,1700.0,1600.0,6/6/2023
Gujarat,bhavnagar,Palitana,Wheat,Hybrid,FAQ,2060.0,2335.0,2195.0,6/6/2023
Maharashtra,jalgaon,Bhusaval,Onion,Red,FAQ,500.0,500.0,500.0,6/6/2023
Madhya Pradesh,vidisha,Vidisha,Wheat,Other,FAQ,2000.0,3160.0,2340.0,6/6/2023
Uttar Pradesh,ballia,Vilthararoad,Wheat,Dara,FAQ,2125.0,2300.0,2200.0,6/6/2023
Madhya Pradesh,satna,Mehar,Wheat,Local,FAQ,2230.0,2300.0,2265.0,6/6/2023
West Bengal,bankura,Khatra,Potato,Jyoti,FAQ,1200.0,1250.0,1230.0,6/6/2023
Nagaland,kohima,Jalukie,Onion,1st Sort,FAQ,10500.0,10700.0,10600.0,6/6/2023
Madhya Pradesh,shajapur,Nalkehda,Wheat,Other,FAQ,2000.0,2223.0,2155.0,6/6/2023
Uttar Pradesh,meerut,Meerut,Wheat,Dara,FAQ,2200.0,2425.0,2310.0,6/6/2023
Punjab,hoshiarpur,Garh Shankar(Mahalpur),Potato,Potato,FAQ,700.0,900.0,800.0,6/6/2023
Uttar Pradesh,ballia,Chitwadagaon,Onion,Red,FAQ,1045.0,1170.0,1100.0,6/6/2023
Madhya Pradesh,sagar,Deori,Onion,Onion,FAQ,410.0,525.0,460.0,6/6/2023
Uttar Pradesh,sambhal,Muradabad,Potato,Desi,FAQ,910.0,950.0,930.0,6/6/2023
Uttar Pradesh,jhansi,Moth,Wheat,Dara,FAQ,2150.0,2250.0,2200.0,6/6/2023
Rajasthan,hanumangarh,Hanumangarh,Onion,1st Sort,FAQ,1600.0,1600.0,1600.0,6/6/2023
Madhya Pradesh,jabalpur,Shahpura(Jabalpur),Wheat,Other,FAQ,2155.0,2250.0,2235.0,6/6/2023
Haryana,yamuna nagar,Jagadhri,Tomato,Other,FAQ,300.0,700.0,700.0,6/6/2023
Gujarat,patan,Siddhpur,Wheat,Hybrid,FAQ,2155.0,2400.0,2277.0,6/6/2023
Madhya Pradesh,mandsaur,Sitmau,Wheat,Other,FAQ,2000.0,2494.0,2247.0,6/6/2023
 Punjab,fazilka,Fazilka,Tomato,Other,FAQ,500.0,900.0,600.0,6/6/2023
Kerala,alappuzha,Kayamkulam,Potato,Other,FAQ,2800.0,3000.0,2900.0,6/6/2023
Uttar Pradesh,agra,Fatehpur Sikri,Potato,Local,FAQ,700.0,950.0,850.0,6/6/2023
Himachal Pradesh,hamirpur,Raath,Onion,Red,FAQ,920.0,1000.0,965.0,6/6/2023
Madhya Pradesh,sheopur,Sheopurkalan,Wheat,Other,FAQ,2051.0,2275.0,2210.0,6/6/2023
Maharashtra,sangli,Tasgaon,Wheat,Other,FAQ,2560.0,2740.0,2630.0,6/6/2023
Madhya Pradesh,seoni,Keolari,Wheat,Local,FAQ,2000.0,2225.0,2112.0,6/6/2023
Uttar Pradesh,jhansi,Jhansi,Potato,Desi,FAQ,975.0,1050.0,1025.0,6/6/2023
Uttar Pradesh,rampur,Milak,Onion,Red,FAQ,1080.0,1170.0,1120.0,6/6/2023
Uttar Pradesh,bulandshahar,Jahangirabad,Onion,Red,FAQ,1022.0,1230.0,1125.0,6/6/2023
Andhra Pradesh,hyderabad,Erragadda(Rythu Bazar),Tomato,Deshi,FAQ,3300.0,3300.0,3300.0,6/6/2023
Uttar Pradesh,jaunpur,Mugrabaadshahpur,Onion,Red,FAQ,1045.0,1245.0,1145.0,6/6/2023
Madhya Pradesh,dewas,Haatpipliya,Tomato,Tomato,FAQ,1000.0,1200.0,1100.0,6/6/2023
Orissa,kendrapara,Gopa,Tomato,Tomato,FAQ,2500.0,3000.0,3000.0,6/6/2023
Madhya Pradesh,satna,Satna,Wheat,Other,FAQ,2161.0,2580.0,2270.0,6/6/2023
West Bengal,north 24 parganas,Habra,Tomato,Other,FAQ,1600.0,1825.0,1600.0,6/6/2023
Madhya Pradesh,sagar,Sagar,Wheat,Other,FAQ,2150.0,3200.0,2290.0,6/6/2023
Uttar Pradesh,bahraich,Bahraich,Tomato,Hybrid,FAQ,1450.0,1620.0,1560.0,6/6/2023
Uttar Pradesh,bulandshahar,Divai,Potato,F.A.Q.,FAQ,400.0,600.0,500.0,6/6/2023
Uttar Pradesh,auraiya,Auraiya,Potato,Desi,FAQ,850.0,950.0,900.0,6/6/2023
Punjab,moga,Dharamkot,Onion,Other,FAQ,1300.0,1900.0,1900.0,6/6/2023
Jammu and Kashmir,anantnag,Ashahipora (Anantnagh),Potato,Local,FAQ,1700.0,1800.0,1750.0,6/6/2023
Madhya Pradesh,ujjain,Ujjain(F&V),Onion,Onion,FAQ,200.0,1112.0,615.0,6/6/2023
West Bengal,paschim bardhaman,Asansol,Potato,Jyoti,FAQ,1300.0,1460.0,1400.0,6/6/2023
Uttar Pradesh,hardoi,Hardoi,Tomato,Hybrid,FAQ,950.0,1000.0,975.0,6/6/2023
Maharashtra,nagpur,Savner,Wheat,Other,FAQ,2290.0,2488.0,2300.0,6/6/2023
Maharashtra,pune,Pune(Manjri),Onion,Local,FAQ,500.0,800.0,700.0,6/6/2023
Madhya Pradesh,datia,Sevda,Wheat,Mill Quality,FAQ,2176.0,2281.0,2260.0,6/6/2023
Himachal Pradesh,hamirpur,Hamirpur,Tomato,Other,FAQ,1800.0,2200.0,2000.0,6/6/2023
Uttar Pradesh,fatehpur,Khaga,Potato,Desi,FAQ,700.0,900.0,800.0,6/6/2023
Maharashtra,pune,Pune(Moshi),Onion,Local,FAQ,200.0,1000.0,600.0,6/6/2023
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Onion,Nasik,FAQ,700.0,1300.0,1050.0,6/6/2023
Orissa,keonjhar,Keonjhar(Dhekikote),Potato,Other,FAQ,1800.0,2000.0,2000.0,6/6/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000.0,1600.0,1300.0,6/6/2023
Haryana,yamuna nagar,Jagadhri,Onion,Other,FAQ,900.0,1200.0,1200.0,6/6/2023
Uttar Pradesh,bulandshahar,Divai,Tomato,Deshi,FAQ,900.0,1000.0,950.0,6/6/2023
 Punjab,fazilka,Jalalabad,Potato,Other,FAQ,1000.0,1000.0,1000.0,6/6/2023
Haryana,fatehabad,Fatehabad,Tomato,Other,FAQ,700.0,700.0,700.0,6/6/2023
West Bengal,nadia,Nadia,Onion,Other,FAQ,1300.0,1500.0,1350.0,6/6/2023
Haryana,sirsa,Ellanabad,Tomato,Tomato,FAQ,200.0,400.0,250.0,6/6/2023
Madhya Pradesh,ujjain,Tarana,Wheat,147 Average,FAQ,1876.0,2645.0,2215.0,6/6/2023
Madhya Pradesh,dhar,Gandhwani,Wheat,Other,FAQ,2200.0,2350.0,2300.0,6/6/2023
Chattisgarh,durg,Durg,Tomato,Tomato,FAQ,3000.0,3200.0,3100.0,6/6/2023
Uttar Pradesh,jhansi,Gurusarai,Potato,Desi,FAQ,1000.0,1085.0,1040.0,6/6/2023
Kerala,kottayam,Pampady,Onion,Big,FAQ,1800.0,2200.0,2000.0,6/6/2023
Uttar Pradesh,ghaziabad,Noida,Onion,Red,FAQ,800.0,1300.0,1200.0,6/6/2023
Uttar Pradesh,fatehpur,Bindki,Tomato,Hybrid,FAQ,840.0,920.0,890.0,6/6/2023
West Bengal,north 24 parganas,Habra,Potato,Other,FAQ,1520.0,1560.0,1520.0,6/6/2023
Chandigarh,chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,320.0,1000.0,800.0,6/6/2023
Punjab,ludhiana,Khanna,Onion,Other,FAQ,500.0,1000.0,700.0,6/6/2023
Uttar Pradesh,sitapur,Viswan,Wheat,Dara,FAQ,2250.0,2310.0,2280.0,6/6/2023
Haryana,sonipat,Gohana,Potato,Other,FAQ,1000.0,1100.0,1000.0,6/6/2023
Madhya Pradesh,khandwa,Khandwa(F&V),Potato,Potato,FAQ,500.0,1200.0,600.0,6/6/2023
Punjab,ludhiana,Khanna,Potato,Other,FAQ,200.0,600.0,400.0,6/6/2023
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Onion,Red,FAQ,1050.0,1200.0,1130.0,6/6/2023
Rajasthan,hanumangarh,Sangriya,Wheat,Other,FAQ,2185.0,2234.0,2192.0,6/6/2023
Madhya Pradesh,dewas,Sonkatch,Wheat,Other,FAQ,1901.0,2401.0,2150.0,6/6/2023
Haryana,yamuna nagar,Chhachrauli,Tomato,Tomato,FAQ,500.0,800.0,500.0,6/6/2023
Uttar Pradesh,gorakhpur,Gorakhpur,Tomato,Hybrid,FAQ,1000.0,1200.0,1125.0,6/6/2023
Assam,lakhimpur,Lakhimpur,Wheat,Dara,FAQ,2185.0,2350.0,2290.0,6/6/2023
Uttar Pradesh,auraiya,Dibiapur,Tomato,Hybrid,FAQ,800.0,1000.0,900.0,6/6/2023
Maharashtra,nashik,Lasalgaon,Wheat,Maharashtra 2189,FAQ,2200.0,2761.0,2340.0,6/6/2023
West Bengal,jalpaiguri,Dhupguri,Tomato,Other,FAQ,1200.0,1400.0,1300.0,6/6/2023
Maharashtra,wardha,Wardha,Wheat,Other,FAQ,2275.0,2390.0,2300.0,6/6/2023
Uttar Pradesh,amroha,Dhanaura,Wheat,Dara,FAQ,2125.0,2150.0,2135.0,6/6/2023
Uttar Pradesh,bulandshahar,Gulavati,Potato,Other,FAQ,650.0,750.0,700.0,6/6/2023
Punjab,hoshiarpur,Garh Shankar,Tomato,Local,FAQ,500.0,800.0,600.0,6/6/2023
Madhya Pradesh,dewas,Dewas(F&V),Tomato,Other,FAQ,300.0,1100.0,700.0,6/6/2023
Madhya Pradesh,sagar,Deori,Tomato,Tomato,FAQ,750.0,925.0,800.0,6/6/2023
Uttar Pradesh,saharanpur,Deoband,Tomato,Deshi,FAQ,700.0,900.0,800.0,6/6/2023
Rajasthan,sikar,Sikar,Onion,1st Sort,FAQ,350.0,1000.0,480.0,6/6/2023
Haryana,yamuna nagar,Chhachrauli,Onion,Onion,FAQ,1300.0,1400.0,1300.0,6/6/2023
 Punjab,fazilka,Fazilka,Onion,Other,FAQ,1200.0,1500.0,1400.0,6/6/2023
Madhya Pradesh,jabalpur,Sihora,Wheat,Mill Quality,FAQ,2173.0,2290.0,2275.0,6/6/2023
Madhya Pradesh,raisen,Silvani,Wheat,147 Average,FAQ,2100.0,2250.0,2240.0,6/6/2023
Haryana,fatehabad,Fatehabad,Onion,Other,FAQ,1200.0,1200.0,1200.0,6/6/2023
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Wheat,Dara,FAQ,2160.0,2300.0,2230.0,6/6/2023
West Bengal,jalpaiguri,Dhupguri,Potato,Jyoti,FAQ,1100.0,1200.0,1150.0,6/6/2023
Uttar Pradesh,prayagraj,Jasra,Tomato,Deshi,FAQ,830.0,975.0,900.0,6/6/2023
Uttar Pradesh,fatehpur,Khaga,Tomato,Hybrid,FAQ,700.0,900.0,800.0,6/6/2023
Madhya Pradesh,ujjain,Nagda,Wheat,Other,FAQ,2075.0,2641.0,2358.0,6/6/2023
Delhi,delhi,Najafgarh,Wheat,Deshi,FAQ,2640.0,2665.0,2640.0,6/6/2023
Orissa,koraput,Koraput,Tomato,Other,FAQ,2400.0,2600.0,2500.0,6/6/2023
Uttar Pradesh,jhansi,Chirgaon,Potato,Desi,FAQ,1000.0,1080.0,1040.0,6/6/2023
Maharashtra,nashik,Dindori(Vani),Onion,Other,FAQ,500.0,1575.0,850.0,6/6/2023
Haryana,panchkula,Barwala,Potato,Other,FAQ,600.0,600.0,600.0,6/6/2023
Uttar Pradesh,bijnor,Bijnaur,Potato,Desi,FAQ,865.0,965.0,915.0,6/6/2023
Nagaland,kiphire,Kipheri,Tomato,Local,FAQ,3100.0,3400.0,3200.0,6/6/2023
Orissa,nuapada,Khariar Road,Tomato,Other,FAQ,3000.0,3100.0,3000.0,6/6/2023
Punjab,nawanshahr,Nawanshahar,Wheat,Medium,FAQ,2130.0,2130.0,2130.0,6/6/2023
Uttar Pradesh,sonbhadra,Robertsganj,Onion,Red,FAQ,1045.0,1200.0,1120.0,6/6/2023
Orissa,keonjhar,Keonjhar(Dhekikote),Tomato,Other,FAQ,2200.0,2200.0,2200.0,6/6/2023
Punjab,sangrur,Lehra Gaga,Onion,Other,FAQ,1000.0,1100.0,1100.0,6/6/2023
Gujarat,gandhinagar,Dehgam,Wheat,Other,FAQ,2225.0,2375.0,2300.0,6/6/2023
Gujarat,gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,2150.0,2250.0,2220.0,6/6/2023
Maharashtra,nandurbar,Nandurbar,Wheat,Other,FAQ,1941.0,2711.0,2325.0,6/6/2023
Himachal Pradesh,hamirpur,Muskara,Wheat,Dara,FAQ,2125.0,2210.0,2200.0,6/6/2023
Madhya Pradesh,mandsaur,Daloda,Wheat,Mill Quality,FAQ,1700.0,2574.0,2220.0,6/6/2023
Madhya Pradesh,gwalior,Dabra,Wheat,Other,FAQ,2200.0,2355.0,2272.0,6/6/2023
Uttar Pradesh,agra,Jagnair,Tomato,Deshi,FAQ,800.0,900.0,850.0,6/6/2023
Gujarat,surendranagar,Chotila,Wheat,Local,FAQ,2000.0,2800.0,2400.0,6/6/2023
Uttar Pradesh,bijnor,Kiratpur,Tomato,Deshi,FAQ,800.0,900.0,850.0,6/6/2023
Punjab,patiala,Nabha,Potato,Other,FAQ,700.0,1200.0,900.0,6/6/2023
Himachal Pradesh,hamirpur,Hamirpur(Nadaun),Onion,Other,FAQ,1800.0,2000.0,1900.0,6/6/2023
Andhra Pradesh,warangal,Hanmarkonda(Rythu Bazar),Onion,Big,FAQ,1800.0,2200.0,2000.0,6/6/2023
Madhya Pradesh,indore,Mhow,Wheat,Other,FAQ,2070.0,2285.0,2269.0,6/6/2023
Madhya Pradesh,bhopal,Bhopal(F&V),Potato,Other,FAQ,500.0,1000.0,700.0,6/6/2023
Uttar Pradesh,badaun,Wazirganj,Onion,Red,FAQ,1090.0,1190.0,1140.0,6/6/2023
Punjab,ludhiana,Machhiwara,Tomato,Other,FAQ,600.0,1000.0,800.0,6/6/2023
Maharashtra,jalgaon,Bhusaval,Potato,Other,FAQ,2000.0,2000.0,2000.0,6/6/2023
Madhya Pradesh,gwalior,Lashkar(F&V),Tomato,Local,FAQ,1100.0,1300.0,1200.0,6/6/2023
Punjab,muktsar,Malout,Potato,Potato,FAQ,700.0,900.0,800.0,6/6/2023
Madhya Pradesh,chhindwara,Chhindwara,Wheat,Local,FAQ,1900.0,2670.0,2365.0,6/6/2023
Uttar Pradesh,aligarh,Charra,Potato,Desi,FAQ,850.0,950.0,910.0,6/6/2023
Karnataka,bellary,Hospet,Tomato,Tomato,FAQ,700.0,1000.0,800.0,6/6/2023
Rajasthan,jhalawar,Choumahla,Wheat,Other,FAQ,2060.0,2360.0,2210.0,6/6/2023
Uttar Pradesh,maharajganj,Gadaura,Tomato,Hybrid,FAQ,600.0,800.0,700.0,6/6/2023
Punjab,hoshiarpur,Dasuya,Potato,Other,FAQ,1000.0,1400.0,1200.0,6/6/2023
Maharashtra,thane,Palghar,Wheat,Other,FAQ,3325.0,3325.0,3325.0,6/6/2023
Punjab,hoshiarpur,Tanda Urmur,Onion,Other,FAQ,1400.0,1600.0,1500.0,6/6/2023
Madhya Pradesh,jabalpur,Jabalpur(F&V),Tomato,Deshi,FAQ,1000.0,1400.0,1200.0,6/6/2023
Andhra Pradesh,hyderabad,L B Nagar,Potato,(Red Nanital),FAQ,1500.0,1700.0,1600.0,6/6/2023
Rajasthan,tonk,Deoli,Wheat,Other,FAQ,2180.0,2450.0,2315.0,6/6/2023
Kerala,idukki,Thodupuzha,Onion,Small,FAQ,6500.0,7000.0,7000.0,6/6/2023
Madhya Pradesh,harda,Timarni,Onion,Onion,FAQ,800.0,800.0,800.0,6/6/2023
Orissa,ganjam,Hinjilicut,Tomato,Other,FAQ,2500.0,4000.0,3000.0,6/6/2023
Chattisgarh,rajnandgaon,Rajnandgaon,Wheat,Deshi,FAQ,2263.0,2348.0,2305.0,6/6/2023
Gujarat,sabarkantha,Himatnagar,Wheat,Sonalika,FAQ,2250.0,2575.0,2413.0,6/6/2023
Madhya Pradesh,hoshangabad,Itarsi,Wheat,Mill Quality,FAQ,2075.0,2350.0,2285.0,6/6/2023
